episode,total_reward,rps,avg_reward_100,avg_rps_100,epsilon,loss
1325,5.1849,0.1037,10.904,0.2184,0.05,0.983118
1326,4.3579,0.0872,10.7822,0.2159,0.05,1.163508
1327,32.1537,0.6431,10.9523,0.2193,0.05,0.904077
1328,3.5915,0.0718,10.9158,0.2183,0.05,1.20186
1329,13.5222,0.2704,11.0156,0.2203,0.05,0.917491
1330,6.2293,0.1246,11.0107,0.2202,0.05,1.012813
1331,6.5023,0.13,10.906,0.2181,0.05,1.024825
1332,8.0686,0.1614,10.9238,0.2185,0.05,1.093768
1333,4.492,0.0898,10.792,0.2158,0.05,1.27386
1334,8.4547,0.1691,10.8238,0.2165,0.05,1.09764
1335,5.7406,0.1148,10.6776,0.2136,0.05,1.220819
1336,6.3708,0.1274,10.6394,0.2128,0.05,1.159182
1337,6.9259,0.1385,10.5593,0.2112,0.05,1.140301
1338,6.3559,0.1271,10.553,0.2111,0.05,1.235744
1339,7.4796,0.1496,10.5646,0.2113,0.05,1.137197
1340,9.9425,0.1988,10.5982,0.212,0.05,1.073748
1341,2.9444,0.0589,10.5583,0.2112,0.05,1.060863
1342,8.0086,0.1602,10.5698,0.2114,0.05,1.186479
1343,8.5297,0.1706,10.5835,0.2117,0.05,1.08133
1344,11.1338,0.2227,10.5067,0.2101,0.05,1.063442
1345,9.2391,0.1848,10.4397,0.2088,0.05,1.056027
1346,8.9681,0.1794,10.4906,0.2098,0.05,0.904424
1347,8.9516,0.179,10.5158,0.2103,0.05,1.102672
1348,9.9929,0.1999,10.4973,0.2099,0.05,1.247811
1349,8.5752,0.1715,10.5227,0.2105,0.05,1.147267
1350,11.3982,0.228,10.5062,0.2101,0.05,1.102994
1351,12.1646,0.2433,10.3932,0.2079,0.05,1.204405
1352,4.3895,0.0878,10.3873,0.2077,0.05,0.988115
1353,16.0186,0.3204,10.4751,0.2095,0.05,1.104345
1354,4.0733,0.0815,10.2183,0.2044,0.05,1.230815
1355,11.2699,0.2254,10.2635,0.2053,0.05,1.140475
1356,18.123,0.3625,10.2269,0.2045,0.05,1.132192
1357,27.1625,0.5432,10.4474,0.2089,0.05,1.111987
1358,10.7089,0.2142,10.4531,0.2091,0.05,1.132641
1359,5.7727,0.1155,10.4384,0.2088,0.05,1.125452
1360,7.37,0.1474,10.4741,0.2095,0.05,1.236979
1361,10.4372,0.2087,10.4492,0.209,0.05,1.234063
1362,3.9241,0.0785,10.4391,0.2088,0.05,0.946676
1363,9.2334,0.1847,10.4194,0.2084,0.05,1.210235
1364,4.6441,0.0929,10.2735,0.2055,0.05,0.933152
1365,5.5816,0.1116,10.2428,0.2049,0.05,1.128301
1366,13.6667,0.2733,10.2726,0.2055,0.05,1.147356
1367,37.3706,0.7474,10.5974,0.2119,0.05,1.115393
1368,9.2598,0.1852,10.6417,0.2128,0.05,0.937321
1369,11.751,0.235,10.66,0.2132,0.05,1.252431
1370,4.0111,0.0802,10.6599,0.2132,0.05,1.120603
1371,9.9645,0.1993,10.6262,0.2125,0.05,1.136149
1372,12.0682,0.2414,10.4723,0.2094,0.05,1.244332
1373,12.7898,0.2558,10.5339,0.2107,0.05,1.290987
1374,9.5326,0.1907,10.4209,0.2084,0.05,1.200981
1375,14.1317,0.2826,10.4824,0.2096,0.05,1.159586
1376,6.2742,0.1255,10.4776,0.2096,0.05,0.965803
1377,18.3923,0.3678,10.6024,0.212,0.05,1.137462
1378,10.1183,0.2024,10.631,0.2126,0.05,1.396334
1379,8.5979,0.172,10.5452,0.2109,0.05,1.035821
1380,5.5223,0.1104,10.4794,0.2096,0.05,1.159946
1381,8.4441,0.1689,10.4756,0.2095,0.05,1.25182
1382,5.7656,0.1153,10.391,0.2078,0.05,1.171283
1383,13.0189,0.2604,10.4547,0.2091,0.05,1.260917
1384,7.8375,0.1568,10.3868,0.2077,0.05,1.109571
1385,5.4153,0.1083,10.2433,0.2049,0.05,1.202928
1386,4.6754,0.0935,10.2335,0.2047,0.05,1.275012
1387,7.3047,0.1461,10.253,0.2051,0.05,1.403455
1388,11.1493,0.223,10.2164,0.2043,0.05,1.207029
1389,7.3182,0.1464,10.1094,0.2022,0.05,1.312743
1390,18.748,0.375,10.2523,0.205,0.05,1.267366
1391,7.7507,0.155,10.1706,0.2034,0.05,1.24274
1392,16.3467,0.3633,10.3072,0.2065,0.05,1.240593
1393,16.5987,0.332,10.3691,0.2077,0.05,1.380243
1394,21.8876,0.4378,10.3704,0.2078,0.05,1.264353
1395,4.4165,0.0883,10.2699,0.2058,0.05,1.127527
1396,15.7077,0.3142,10.3605,0.2076,0.05,1.183543
1397,10.4055,0.2081,10.4379,0.2091,0.05,1.27173
1398,5.4155,0.1083,10.4266,0.2089,0.05,1.344264
1399,6.3434,0.1269,10.408,0.2085,0.05,1.35826
1400,13.3768,0.2675,10.4899,0.2102,0.05,1.240494
1401,7.2546,0.1451,10.3793,0.2079,0.05,1.37924
1402,5.6198,0.1124,10.3394,0.2072,0.05,1.176662
1403,11.0301,0.2206,10.1349,0.2031,0.05,1.275409
1404,6.9604,0.1392,10.1224,0.2028,0.05,1.176467
1405,5.0326,0.1007,10.0327,0.201,0.05,1.243507
1406,7.691,0.1538,10.0373,0.2011,0.05,1.070007
1407,5.5087,0.1102,10.0055,0.2005,0.05,1.345899
1408,7.424,0.1485,10.0276,0.2009,0.05,1.144411
1409,6.2917,0.1258,10.0353,0.2011,0.05,1.174194
1410,9.6034,0.1921,10.0739,0.2018,0.05,1.114754
1411,8.5134,0.1703,10.1027,0.2024,0.05,1.149028
1412,5.5545,0.1111,10.0994,0.2024,0.05,1.03831
1413,6.9115,0.1382,10.1297,0.203,0.05,1.178208
1414,5.02,0.1004,10.0851,0.2021,0.05,1.100984
1415,14.3663,0.2873,10.1397,0.2032,0.05,1.199695
1416,10.2787,0.2056,10.192,0.2042,0.05,1.247114
1417,8.7572,0.1751,10.2018,0.2044,0.05,1.125464
1418,5.387,0.1077,10.2017,0.2044,0.05,1.179652
1419,16.0369,0.3207,10.2457,0.2053,0.05,1.302879
1420,7.5869,0.4215,10.2471,0.208,0.05,1.375294
1421,6.3346,0.1267,10.1536,0.2061,0.05,1.299411
1422,16.989,0.3398,9.9797,0.2027,0.05,1.382697
1423,10.0303,0.2006,9.763,0.1983,0.05,1.265264
1424,16.6589,0.3332,9.7621,0.1983,0.05,1.079311
1425,23.4515,0.469,9.9447,0.202,0.05,1.271717
1426,4.5093,0.0902,9.9462,0.202,0.05,1.158289
1427,7.1388,0.1428,9.6961,0.197,0.05,1.106381
1428,6.0397,0.1208,9.7206,0.1975,0.05,1.257731
1429,6.5256,0.1305,9.6506,0.1961,0.05,1.237307
1430,9.4629,0.1893,9.6829,0.1967,0.05,1.12471
1431,7.7662,0.1553,9.6956,0.197,0.05,1.124328
1432,5.9768,0.1195,9.6747,0.1966,0.05,1.207931
1433,6.4401,0.1288,9.6941,0.1969,0.05,1.110745
1434,12.0553,0.2411,9.7301,0.1977,0.05,1.214008
1435,8.0585,0.1612,9.7533,0.1981,0.05,1.326259
1436,4.9268,0.0985,9.7389,0.1978,0.05,1.216359
1437,19.9466,0.3989,9.8691,0.2004,0.05,1.422358
1438,22.3786,0.4476,10.0293,0.2036,0.05,1.485127
1439,17.2866,0.3457,10.1274,0.2056,0.05,1.278886
1440,4.1134,0.0823,10.0691,0.2044,0.05,1.470871
1441,5.4884,0.1098,10.0945,0.205,0.05,1.530911
1442,25.6123,0.5122,10.2706,0.2085,0.05,1.48239
1443,10.2598,0.2052,10.2879,0.2088,0.05,1.179243
1444,15.4011,0.308,10.3306,0.2097,0.05,1.408508
1445,16.5746,0.3315,10.4039,0.2111,0.05,1.234352
1446,30.5269,0.6105,10.6195,0.2155,0.05,1.302935
1447,4.1181,0.0824,10.5712,0.2145,0.05,1.536251
1448,4.2428,0.0849,10.5137,0.2133,0.05,1.499897
1449,5.2411,0.1048,10.4803,0.2127,0.05,1.220431
1450,12.642,0.2528,10.4928,0.2129,0.05,1.244684
1451,3.7585,0.0752,10.4087,0.2112,0.05,1.138102
1452,18.8925,0.3778,10.5537,0.2141,0.05,1.186531
1453,8.2597,0.7509,10.4761,0.2184,0.05,1.173006
1454,15.1129,0.3023,10.5865,0.2206,0.05,1.40422
1455,25.7549,0.5151,10.7314,0.2235,0.05,1.415408
1456,7.5068,0.1501,10.6252,0.2214,0.05,1.340531
1457,19.308,0.3862,10.5467,0.2199,0.05,1.164175
1458,5.9861,0.1197,10.4994,0.2189,0.05,1.318887
1459,12.0849,0.2417,10.5626,0.2202,0.05,1.2508
1460,4.3209,0.0864,10.5321,0.2196,0.05,1.507873
1461,26.1703,0.5234,10.6894,0.2227,0.05,1.454222
1462,9.7907,0.1958,10.7481,0.2239,0.05,1.446139
1463,6.7894,0.1358,10.7236,0.2234,0.05,1.496807
1464,19.8001,0.396,10.8752,0.2264,0.05,1.338454
1465,5.8108,0.1162,10.8775,0.2265,0.05,1.329843
1466,9.4941,0.1899,10.8358,0.2256,0.05,1.256218
1467,3.3028,0.0661,10.4951,0.2188,0.05,1.412188
1468,5.192,0.1038,10.4544,0.218,0.05,1.514641
1469,4.2629,0.0853,10.3795,0.2165,0.05,1.44427
1470,10.599,0.212,10.4454,0.2178,0.05,1.363326
1471,6.535,0.1307,10.4111,0.2171,0.05,1.353033
1472,7.7755,0.1555,10.3682,0.2163,0.05,1.292272
1473,20.4831,0.4097,10.4451,0.2178,0.05,1.505921
1474,5.3729,0.1075,10.4035,0.217,0.05,1.449037
1475,5.3414,0.1068,10.3156,0.2152,0.05,1.450768
1476,22.4401,0.4488,10.4773,0.2185,0.05,1.431654
1477,9.7527,0.1951,10.3909,0.2167,0.05,1.504709
1478,14.363,0.2873,10.4333,0.2176,0.05,1.461461
1479,4.6481,0.093,10.3938,0.2168,0.05,1.233631
1480,7.0731,0.1415,10.4093,0.2171,0.05,1.23665
1481,8.9573,0.1791,10.4145,0.2172,0.05,1.288482
1482,22.687,0.4537,10.5837,0.2206,0.05,1.605377
1483,10.7026,0.2141,10.5605,0.2201,0.05,1.379745
1484,6.0298,0.1206,10.5424,0.2198,0.05,1.2703
1485,10.2109,0.2042,10.5904,0.2207,0.05,1.364345
1486,8.68,0.1736,10.6304,0.2215,0.05,1.151021
1487,10.4598,0.249,10.662,0.2226,0.05,1.354195
1488,5.2947,0.1059,10.6034,0.2214,0.05,1.34437
1489,17.5779,0.3516,10.706,0.2234,0.05,1.350535
1490,5.9379,0.1188,10.5779,0.2209,0.05,1.544008
1491,7.2737,0.1455,10.5732,0.2208,0.05,1.479404
1492,6.9262,0.1385,10.479,0.2185,0.05,1.601736
1493,6.6719,0.1334,10.3797,0.2165,0.05,1.414087
1494,18.3739,0.3675,10.3446,0.2158,0.05,1.471273
1495,8.0442,0.1609,10.3808,0.2166,0.05,1.486645
1496,6.8945,0.1379,10.2927,0.2148,0.05,1.409501
1497,13.3201,0.2664,10.3219,0.2154,0.05,1.249004
1498,5.4556,0.1091,10.3223,0.2154,0.05,1.487331
1499,12.8453,0.2569,10.3873,0.2167,0.05,1.701687
1500,5.8274,0.1165,10.3118,0.2152,0.05,1.392784
1501,6.1434,0.1229,10.3007,0.215,0.05,1.259506
1502,5.0663,0.1013,10.2951,0.2149,0.05,1.542055
1503,5.6994,0.114,10.2418,0.2138,0.05,1.529342
1504,7.1312,0.1426,10.2435,0.2138,0.05,1.571106
1505,8.8246,0.1765,10.2815,0.2146,0.05,1.307026
1506,12.4299,0.2486,10.3288,0.2155,0.05,1.285047
1507,26.0062,0.5201,10.5338,0.2196,0.05,1.205788
1508,13.8434,0.2769,10.598,0.2209,0.05,1.605615
1509,3.6837,0.0737,10.5719,0.2204,0.05,1.427992
1510,7.7213,0.1544,10.5531,0.22,0.05,1.344968
1511,6.861,0.1372,10.5366,0.2197,0.05,1.523928
1512,6.0388,0.1208,10.5414,0.2198,0.05,1.701815
1513,8.0328,0.1607,10.5526,0.22,0.05,1.532612
1514,31.1086,0.6222,10.8135,0.2252,0.05,1.586639
1515,9.9548,0.1991,10.7694,0.2243,0.05,1.516761
1516,3.5475,0.0709,10.7021,0.223,0.05,1.439202
1517,6.4102,0.1282,10.6786,0.2225,0.05,1.402321
1518,11.4599,0.2292,10.7394,0.2237,0.05,1.469016
1519,5.6861,0.1137,10.6358,0.2217,0.05,1.32616
1520,11.0025,0.2201,10.67,0.2197,0.05,1.554748
1521,4.8461,0.0969,10.6551,0.2194,0.05,1.608775
1522,8.853,0.1771,10.5738,0.2177,0.05,1.551154
1523,31.0542,0.6211,10.784,0.2219,0.05,1.375513
1524,7.7071,0.1541,10.6945,0.2201,0.05,1.423244
1525,17.1213,0.3424,10.6312,0.2189,0.05,1.191168
1526,5.4653,0.1093,10.6407,0.2191,0.05,1.337408
1527,7.455,0.1491,10.6439,0.2191,0.05,1.449576
1528,6.5249,0.1305,10.6488,0.2192,0.05,1.403865
1529,5.5154,0.1103,10.6387,0.219,0.05,1.549864
1530,28.0459,0.5609,10.8245,0.2227,0.05,1.615364
1531,29.4334,0.5887,11.0412,0.2271,0.05,1.41365
1532,5.7622,0.1152,11.039,0.227,0.05,1.43992
1533,7.4895,0.1498,11.0495,0.2272,0.05,1.460401
1534,6.5577,0.1312,10.9945,0.2261,0.05,1.637674
1535,12.0868,0.2417,11.0348,0.227,0.05,1.358365
1536,7.2821,0.1456,11.0584,0.2274,0.05,1.429538
1537,7.6931,0.1539,10.9358,0.225,0.05,1.246428
1538,24.538,0.4908,10.9574,0.2254,0.05,1.263021
1539,31.2331,0.6247,11.0969,0.2282,0.05,1.200488
1540,5.5039,0.1101,11.1108,0.2285,0.05,1.568123
1541,7.0469,0.1409,11.1264,0.2288,0.05,1.551775
1542,6.5451,0.1309,10.9357,0.225,0.05,1.425744
1543,7.1939,0.1439,10.905,0.2244,0.05,1.575158
1544,13.1849,0.2637,10.8829,0.2239,0.05,1.447083
1545,7.388,0.1478,10.791,0.2221,0.05,1.191732
1546,24.3565,0.4871,10.7293,0.2208,0.05,1.748404
1547,3.0628,0.6126,10.7188,0.2261,0.05,0.781285
1548,6.0677,0.1214,10.737,0.2265,0.05,1.484701
1549,4.8281,0.0966,10.7329,0.2264,0.05,1.943355
1550,18.93,0.3786,10.7958,0.2277,0.05,1.443259
1551,8.459,0.1692,10.8428,0.2286,0.05,1.49793
1552,10.8315,0.2166,10.7622,0.227,0.05,1.459881
1553,2.1228,0.0425,10.7008,0.2199,0.05,1.584277
1554,7.4536,0.1491,10.6242,0.2184,0.05,1.525362
1555,5.6515,0.113,10.4232,0.2144,0.05,1.648644
1556,6.0791,0.1216,10.4089,0.2141,0.05,1.430659
1557,5.5997,0.112,10.2718,0.2113,0.05,1.466094
1558,7.249,0.145,10.2844,0.2116,0.05,1.575912
1559,4.8817,0.0976,10.2124,0.2102,0.05,1.340386
1560,6.6813,0.1336,10.236,0.2106,0.05,1.385515
1561,13.3974,0.2679,10.1083,0.2081,0.05,1.451551
1562,10.4761,0.2095,10.1151,0.2082,0.05,1.451535
1563,6.2945,0.1259,10.1102,0.2081,0.05,1.481937
1564,9.6309,0.1926,10.0085,0.2061,0.05,1.625631
1565,5.9856,0.1197,10.0102,0.2061,0.05,1.645556
1566,6.6532,0.1331,9.9818,0.2055,0.05,1.797844
1567,7.1172,0.1423,10.02,0.2063,0.05,1.305571
1568,7.1939,0.1439,10.04,0.2067,0.05,1.356464
1569,4.9703,0.0994,10.0471,0.2069,0.05,1.586548
1570,25.2524,0.505,10.1936,0.2098,0.05,1.607983
1571,2.925,0.0585,10.1575,0.2091,0.05,1.201162
1572,5.9825,0.1197,10.1396,0.2087,0.05,1.682536
1573,9.9026,0.1981,10.0338,0.2066,0.05,1.501998
1574,3.3479,0.067,10.0135,0.2062,0.05,1.449284
1575,6.9047,0.1381,10.0291,0.2065,0.05,1.621094
1576,8.0721,0.1614,9.8855,0.2036,0.05,1.499052
1577,10.2678,0.2054,9.8906,0.2037,0.05,1.590323
1578,25.7251,0.5145,10.0042,0.206,0.05,1.388098
1579,13.0806,0.2616,10.0886,0.2077,0.05,1.882709
1580,5.7546,0.1151,10.0754,0.2074,0.05,1.579111
1581,2.8836,0.0577,10.0146,0.2062,0.05,1.395869
1582,6.9521,0.139,9.8573,0.2031,0.05,1.407931
1583,6.1763,0.1235,9.812,0.2022,0.05,1.504856
1584,6.0402,0.1208,9.8121,0.2022,0.05,1.655658
1585,9.1255,0.1825,9.8013,0.2019,0.05,1.668509
1586,5.9109,0.1182,9.7736,0.2014,0.05,1.584352
1587,3.0304,0.0606,9.6993,0.1995,0.05,1.503532
1588,16.5017,0.33,9.8114,0.2017,0.05,1.724889
1589,2.8831,0.0577,9.6644,0.1988,0.05,1.554473
1590,6.8052,0.1361,9.6731,0.199,0.05,1.574106
1591,42.485,0.8497,10.0252,0.206,0.05,1.65505
1592,6.6232,0.1325,10.0222,0.206,0.05,1.646346
1593,6.3396,0.1268,10.0189,0.2059,0.05,1.506544
1594,3.1891,0.0638,9.867,0.2029,0.05,1.444038
1595,5.8087,0.1162,9.8446,0.2024,0.05,1.526507
1596,7.1414,0.1428,9.8471,0.2025,0.05,1.615597
1597,14.9946,0.2999,9.8639,0.2028,0.05,1.486351
1598,5.9533,0.1191,9.8688,0.2029,0.05,1.523075
1599,4.891,0.0978,9.7893,0.2013,0.05,1.616012
1600,22.066,0.4413,9.9517,0.2045,0.05,1.463111
1601,4.4899,0.0898,9.9351,0.2042,0.05,1.512307
1602,6.518,0.1304,9.9497,0.2045,0.05,1.588878
1603,7.6181,0.1524,9.9689,0.2049,0.05,1.441039
1604,9.4865,0.1897,9.9924,0.2054,0.05,1.412743
1605,26.2013,0.524,10.1662,0.2088,0.05,1.527745
1606,4.3212,0.0864,10.0851,0.2072,0.05,1.350843
1607,14.5772,0.2915,9.9708,0.2049,0.05,1.45118
1608,4.351,0.087,9.8759,0.203,0.05,1.523254
1609,10.4036,0.2081,9.9431,0.2044,0.05,1.197842
1610,9.3223,0.1864,9.9591,0.2047,0.05,1.691763
1611,4.6349,0.0927,9.9368,0.2042,0.05,1.527732
1612,6.0547,0.1211,9.937,0.2043,0.05,1.684327
1613,11.3788,0.2276,9.9704,0.2049,0.05,1.300997
1614,9.2055,0.1841,9.7514,0.2005,0.05,1.575355
1615,5.3913,0.1078,9.7058,0.1996,0.05,1.634724
1616,16.5575,0.3311,9.8359,0.2022,0.05,1.62608
1617,6.3565,0.2764,9.8353,0.2037,0.05,1.737567
1618,7.4532,0.1491,9.7953,0.2029,0.05,1.417008
1619,11.5645,0.2313,9.854,0.2041,0.05,1.260455
1620,5.719,0.1144,9.8012,0.203,0.05,1.669231
1621,6.9899,0.1398,9.8227,0.2035,0.05,1.339959
1622,5.1135,0.1023,9.7853,0.2027,0.05,1.551783
1623,6.5339,0.1307,9.5401,0.1978,0.05,1.383459
1624,5.2413,0.1048,9.5154,0.1973,0.05,1.537302
1625,17.753,0.3551,9.5217,0.1974,0.05,1.41347
1626,33.9444,0.6789,9.8065,0.2031,0.05,1.446533
1627,12.1273,0.2425,9.8532,0.2041,0.05,1.306697
1628,4.1986,0.084,9.83,0.2036,0.05,1.516785
1629,13.475,0.2695,9.9096,0.2052,0.05,1.681016
1630,1.0792,1.0792,9.6399,0.2104,0.05,1.216019
1631,4.7103,0.0942,9.3927,0.2054,0.05,1.337438
1632,5.1664,0.1033,9.3867,0.2053,0.05,1.496922
1633,5.4191,0.1084,9.366,0.2049,0.05,1.760339
1634,4.7497,0.095,9.3479,0.2045,0.05,1.314801
1635,5.2798,0.1056,9.2798,0.2032,0.05,1.485602
1636,19.3498,0.387,9.4005,0.2056,0.05,1.583815
1637,7.1439,0.1429,9.395,0.2055,0.05,1.721877
1638,17.8594,0.3572,9.3282,0.2041,0.05,1.662005
1639,5.3709,0.1074,9.0696,0.199,0.05,1.469099
1640,9.7322,0.1946,9.1119,0.1998,0.05,1.469064
1641,5.2741,0.1055,9.0942,0.1995,0.05,1.741248
1642,7.1843,0.1437,9.1006,0.1996,0.05,1.583452
1643,9.758,0.1952,9.1262,0.2001,0.05,1.414205
1644,10.7623,0.2152,9.102,0.1996,0.05,1.547096
1645,26.7886,0.5358,9.296,0.2035,0.05,1.454294
1646,7.7946,0.1559,9.1304,0.2002,0.05,1.266643
1647,6.6958,0.1339,9.1667,0.1954,0.05,1.623082
1648,3.7788,0.0756,9.1438,0.1949,0.05,1.541164
1649,3.4132,0.0683,9.1297,0.1947,0.05,1.533383
1650,3.9162,0.0783,8.9795,0.1917,0.05,1.410387
1651,3.221,0.0644,8.9271,0.1906,0.05,1.609776
1652,4.9263,0.0985,8.8681,0.1894,0.05,1.214134
1653,5.5469,0.1109,8.9023,0.1901,0.05,1.279215
1654,9.2531,0.1851,8.9203,0.1905,0.05,1.477979
1655,6.0722,0.1214,8.9245,0.1906,0.05,1.56995
1656,4.1032,0.0821,8.9048,0.1902,0.05,1.773658
1657,25.071,0.5014,9.0995,0.1941,0.05,1.618432
1658,7.9466,0.1589,9.1065,0.1942,0.05,1.70046
1659,4.6115,0.0922,9.1038,0.1941,0.05,1.688424
1660,7.0147,0.1403,9.1071,0.1942,0.05,1.640919
1661,5.9205,0.1184,9.0323,0.1927,0.05,1.499949
1662,3.2246,0.0645,8.9598,0.1913,0.05,1.396665
1663,5.1677,0.1034,8.9485,0.191,0.05,1.425376
1664,7.1359,0.1427,8.9236,0.1905,0.05,1.410417
1665,4.8783,0.0976,8.9125,0.1903,0.05,1.470097
1666,12.0206,0.2404,8.9662,0.1914,0.05,1.586851
1667,7.4821,0.1496,8.9698,0.1915,0.05,1.344154
1668,4.5661,0.0913,8.9436,0.1909,0.05,1.553195
1669,6.2123,0.1242,8.956,0.1912,0.05,1.395854
1670,40.0247,0.8005,9.1037,0.1941,0.05,1.50165
1671,6.2933,0.1259,9.1374,0.1948,0.05,1.614953
1672,4.1057,0.0821,9.1186,0.1944,0.05,1.640086
1673,4.7847,0.0957,9.0674,0.1934,0.05,1.519096
1674,35.5742,0.7115,9.3897,0.1999,0.05,1.250838
1675,6.5328,0.1307,9.386,0.1998,0.05,1.36031
1676,23.3175,0.4664,9.5384,0.2028,0.05,1.459734
1677,34.0036,0.6801,9.7758,0.2076,0.05,1.530971
1678,7.6884,0.1538,9.5954,0.204,0.05,1.595617
1679,6.9299,0.1386,9.5339,0.2027,0.05,1.641307
1680,4.4097,0.0882,9.5205,0.2025,0.05,1.492451
1681,6.062,0.1212,9.5523,0.2031,0.05,1.586482
1682,6.9029,0.1381,9.5518,0.2031,0.05,1.709454
1683,6.2275,0.1246,9.5523,0.2031,0.05,1.571509
1684,3.4679,0.0694,9.5266,0.2026,0.05,1.467835
1685,6.0453,0.1209,9.4958,0.202,0.05,1.315502
1686,7.0206,0.1404,9.5069,0.2022,0.05,1.423463
1687,21.8891,0.4378,9.6954,0.206,0.05,1.623242
1688,4.3654,0.0873,9.5741,0.2035,0.05,1.347743
1689,6.2511,0.125,9.6078,0.2042,0.05,1.624632
1690,5.218,0.1044,9.5919,0.2039,0.05,1.624137
1691,5.2704,0.1054,9.2197,0.1965,0.05,1.478179
1692,6.5968,0.1319,9.2195,0.1965,0.05,1.443833
1693,7.3382,0.1468,9.2295,0.1967,0.05,1.392337
1694,5.1416,0.1028,9.249,0.197,0.05,1.363788
1695,3.84,0.0768,9.2293,0.1967,0.05,1.57442
1696,5.5005,0.11,9.2129,0.1963,0.05,1.594331
1697,6.4325,0.1286,9.1273,0.1946,0.05,1.577292
1698,13.7292,0.2746,9.205,0.1962,0.05,1.512281
1699,5.7479,0.115,9.2136,0.1963,0.05,1.352534
1700,4.2181,0.0844,9.0351,0.1928,0.05,1.739684
1701,14.2428,0.2849,9.1327,0.1947,0.05,1.543818
1702,7.3023,0.146,9.1405,0.1949,0.05,1.524622
1703,5.3923,0.1078,9.1182,0.1944,0.05,1.859743
1704,7.7367,0.1547,9.1007,0.1941,0.05,1.657827
1705,31.9302,0.6386,9.158,0.1952,0.05,1.582352
1706,5.4397,0.1088,9.1692,0.1955,0.05,1.478451
1707,11.1279,0.2226,9.1347,0.1948,0.05,1.42106
1708,5.2545,0.1051,9.1438,0.1949,0.05,1.465793
1709,3.3283,0.0666,9.073,0.1935,0.05,1.438144
1710,4.6276,0.0926,9.0261,0.1926,0.05,1.511794
1711,10.3357,0.2067,9.0831,0.1937,0.05,1.312109
1712,6.2807,0.1256,9.0853,0.1938,0.05,1.730583
1713,2.1568,0.0431,8.9931,0.1919,0.05,1.477113
1714,8.5584,0.1712,8.9866,0.1918,0.05,1.612437
1715,13.4354,0.2687,9.0671,0.1934,0.05,1.364739
1716,4.1483,0.083,8.943,0.1909,0.05,1.485493
1717,6.9679,0.1394,8.9491,0.1896,0.05,1.48358
1718,8.0299,0.1606,8.9549,0.1897,0.05,1.728318
1719,11.572,0.2314,8.9549,0.1897,0.05,1.572246
1720,5.7264,0.1145,8.955,0.1897,0.05,1.395532
1721,8.9564,0.1791,8.9747,0.1901,0.05,1.500853
1722,2.7543,0.0551,8.9511,0.1896,0.05,1.503676
1723,8.2152,0.1643,8.9679,0.1899,0.05,1.682253
1724,8.3872,0.1677,8.9994,0.1906,0.05,1.591578
1725,3.4381,0.0688,8.8562,0.1877,0.05,1.742029
1726,5.5165,0.1103,8.5719,0.182,0.05,1.46133
1727,4.1019,0.082,8.4917,0.1804,0.05,1.591312
1728,18.7005,0.374,8.6367,0.1833,0.05,1.531067
1729,6.037,0.1207,8.5623,0.1818,0.05,1.600755
1730,12.3144,0.2463,8.6747,0.1735,0.05,1.170505
1731,10.8886,0.2178,8.7365,0.1747,0.05,1.505901
1732,4.4539,0.0891,8.7293,0.1746,0.05,1.59604
1733,8.9791,0.1796,8.7649,0.1753,0.05,1.458304
1734,9.9903,0.1998,8.8173,0.1763,0.05,1.574627
1735,8.6339,0.1727,8.8509,0.177,0.05,1.567762
1736,6.6004,0.132,8.7234,0.1745,0.05,1.540243
1737,6.6695,0.1334,8.7186,0.1744,0.05,1.42855
1738,24.5228,0.4905,8.7853,0.1757,0.05,1.467605
1739,3.9734,0.0795,8.7713,0.1754,0.05,1.441255
1740,7.8421,0.1568,8.7524,0.175,0.05,1.718984
1741,5.6985,0.114,8.7566,0.1751,0.05,1.734656
1742,6.0682,0.1214,8.7455,0.1749,0.05,1.469054
1743,5.4376,0.1088,8.7023,0.174,0.05,1.420624
1744,5.4244,0.1085,8.6489,0.173,0.05,1.380744
1745,15.7272,0.3145,8.5383,0.1708,0.05,1.462231
1746,6.7286,0.1346,8.5276,0.1706,0.05,1.662343
1747,12.16,0.2432,8.5823,0.1716,0.05,1.538388
1748,6.3876,0.1278,8.6083,0.1722,0.05,1.463936
1749,6.5541,0.1311,8.6398,0.1728,0.05,1.236908
1750,6.6984,0.134,8.6676,0.1734,0.05,1.334821
1751,10.3724,0.2074,8.7391,0.1748,0.05,1.354657
1752,4.0163,0.0803,8.73,0.1746,0.05,1.439989
1753,8.4858,0.1697,8.7594,0.1752,0.05,1.475779
1754,9.7795,0.1956,8.7646,0.1753,0.05,1.368486
1755,8.6677,0.1734,8.7906,0.1758,0.05,1.585963
1756,14.1959,0.2839,8.8915,0.1778,0.05,1.396328
1757,5.5959,0.1119,8.6968,0.1739,0.05,1.40466
1758,4.111,0.0822,8.6584,0.1732,0.05,1.357657
1759,6.2417,0.1248,8.6747,0.1735,0.05,1.414212
1760,11.9475,0.239,8.7241,0.1745,0.05,1.586119
1761,5.5133,0.1103,8.72,0.1744,0.05,1.635715
1762,32.0821,0.6416,9.0086,0.1802,0.05,1.225042
1763,4.4446,0.0889,9.0013,0.18,0.05,1.329589
1764,9.9632,0.1993,9.0296,0.1806,0.05,1.362222
1765,8.5654,0.1713,9.0665,0.1813,0.05,1.591355
